Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775991775,30,,Aggregated,21.700000,0.000000,150,200,230,260,340,410,520,730,2600,2800,2800,3092,0,150,193.57869514877177,39.143300000432646,2759.9957000002178,504.6471539456662
1775991776,30,,Aggregated,21.400000,0.000000,150,200,230,260,340,410,520,690,2600,2800,2800,3114,0,150,193.01729299935886,39.143300000432646,2759.9957000002178,504.67116249197176
1775991777,30,,Aggregated,21.000000,0.000000,150,200,230,260,340,410,520,690,2600,2800,2800,3134,0,150,192.54481486917823,39.143300000432646,2759.9957000002178,504.6713465220166
1775991778,30,,Aggregated,21.500000,0.000000,150,200,230,260,340,410,510,690,2600,2800,2800,3152,0,150,192.8517352791895,39.143300000432646,2759.9957000002178,504.67925126903555
1775991779,30,,Aggregated,21.300000,0.000000,150,200,240,260,340,420,510,690,2600,2800,2800,3174,0,150,194.06296452426153,39.143300000432646,2759.9957000002178,504.6710775047259
1775991780,30,,Aggregated,21.300000,0.000000,150,200,240,260,340,420,510,690,2600,2800,2800,3195,0,150,193.99452629108026,39.143300000432646,2759.9957000002178,504.68732394366197
1775991781,30,,Aggregated,20.900000,0.000000,150,200,240,260,340,420,510,650,2600,2800,2800,3210,0,150,194.37539722741352,39.143300000432646,2759.9957000002178,504.6697819314642
1775991782,30,,Aggregated,20.800000,0.000000,150,200,240,270,340,420,510,650,2600,2800,2800,3232,0,150,195.6651998452965,39.143300000432646,2759.9957000002178,504.65160891089107
1775991783,30,,Aggregated,20.300000,0.000000,150,210,240,270,350,420,520,650,2600,2800,2800,3248,0,150,196.62223328201878,39.143300000432646,2759.9957000002178,504.63485221674875
1775991784,30,,Aggregated,20.100000,0.000000,150,210,240,270,350,420,520,650,2600,2800,2800,3277,0,150,197.11289874885512,39.143300000432646,2759.9957000002178,504.6231309124199
1775991785,30,,Aggregated,19.500000,0.000000,150,210,240,270,350,420,520,650,2600,2800,2800,3297,0,150,197.18073111919787,39.143300000432646,2759.9957000002178,504.6123748862602
1775991786,30,,Aggregated,20.200000,0.000000,160,210,240,280,350,430,530,630,2600,2800,2800,3317,0,160,198.73090162797578,39.143300000432646,2759.9957000002178,504.63310220078387
1775991787,30,,Aggregated,20.700000,0.000000,160,210,250,280,350,430,530,630,2600,2800,2800,3336,0,160,198.96198977817627,39.143300000432646,2759.9957000002178,504.60161870503595
1775991788,30,,Aggregated,20.100000,0.000000,160,210,240,280,350,430,530,630,2600,2800,2800,3357,0,160,198.41176461125912,39.143300000432646,2759.9957000002178,504.61036639857014
1775991789,30,,Aggregated,20.000000,0.000000,160,210,240,280,350,430,530,630,2600,2800,2800,3377,0,160,198.2967312999705,39.143300000432646,2759.9957000002178,504.6108972460764
1775991790,30,,Aggregated,20.200000,0.000000,160,210,240,280,350,430,530,630,2600,2800,2800,3400,0,160,197.91854005882328,39.143300000432646,2759.9957000002178,504.6279411764706
1775991791,30,,Aggregated,20.000000,0.000000,160,210,240,280,350,430,530,610,2600,2800,2800,3419,0,160,197.71405255922838,39.143300000432646,2759.9957000002178,504.61801696402455
1775991792,30,,Aggregated,20.100000,0.000000,160,210,240,280,350,430,530,610,2600,2800,2800,3437,0,160,198.0574281350017,39.143300000432646,2759.9957000002178,504.6139074774513
1775991793,30,,Aggregated,20.400000,0.000000,160,210,250,280,350,430,530,610,2600,2800,2800,3463,0,160,198.51339555299023,39.143300000432646,2759.9957000002178,504.62113774184235
1775991794,30,,Aggregated,20.500000,0.000000,160,210,250,280,350,430,530,610,2600,2800,2800,3480,0,160,198.18979617816265,39.143300000432646,2759.9957000002178,504.632183908046
1775991795,30,,Aggregated,21.200000,0.000000,160,210,250,280,350,430,530,610,2600,2800,2800,3507,0,160,198.13491382948635,39.143300000432646,2759.9957000002178,504.6218990590248
1775991796,30,,Aggregated,21.000000,0.000000,160,210,240,280,350,430,530,610,2600,2800,2800,3527,0,160,197.36669943294785,39.143300000432646,2759.9957000002178,504.623476041962
1775991797,30,,Aggregated,20.700000,0.000000,160,210,240,280,350,430,530,610,2600,2800,2800,3548,0,160,196.82887065953022,39.143300000432646,2759.9957000002178,504.6166854565953
1775991798,30,,Aggregated,20.900000,0.000000,160,210,240,280,350,430,520,610,2600,2800,2800,3571,0,160,196.75349423131226,39.143300000432646,2759.9957000002178,504.60207224866986
1775991799,30,,Aggregated,20.800000,0.000000,160,210,240,280,350,430,520,610,2600,2800,2800,3592,0,160,196.31031909800063,39.143300000432646,2759.9957000002178,504.59576837416483
1775991800,30,,Aggregated,20.900000,0.000000,160,210,240,280,350,430,520,610,2600,2800,2800,3613,0,160,196.33295231110526,39.143300000432646,2759.9957000002178,504.5934126764462
1775991801,30,,Aggregated,21.400000,0.000000,160,210,250,280,350,430,530,610,2600,2800,2800,3631,0,160,197.4625446433562,39.143300000432646,2759.9957000002178,504.5813825392454
